,Sub,Version,Type,ID,RT1,RT2,RT3,RT4,RT5,RT6,Ans,AnsSpeed
305,22,B,3,3,0.25059545,0.417135145,0.383814417,0.250618739,0.267151605,0.283811575,1,0.783785128
306,22,B,3,1,0.317058883,0.316986253,0.483700419,0.300412335,0.383813233,0.300422203,1,0.833822667
307,22,B,2,42,0.367150895,0.450652054,0.550170563,0.467335313,0.367137869,0.533793615,1,1.350464084
308,22,B,1,16,0.283731445,0.38400744,0.533854403,0.367161158,0.517114304,0.383778891,0,2.50081038
309,22,B,2,37,0.317387299,0.867352207,0.917112646,0.450402585,0.833808457,1.717122751,0,1.750548477
310,22,B,3,4,0.333909113,0.450574687,0.350458163,0.400601095,0.28394302,0.267108975,1,1.033722169
311,22,B,3,10,0.333800167,0.367178921,0.717092751,0.417057778,0.31715204,0.284001835,1,1.083753392
312,22,B,2,53,0.383781654,0.45008088,0.667086791,0.550442926,0.683852943,0.500667488,0,2.783908678
313,22,B,2,52,0.283662762,0.383685735,0.300646015,0.317182039,0.417152119,1.650116169,1,2.184027808
314,22,B,3,28,0.366782217,0.31709362,0.517118251,0.417227117,0.366888794,0.317127961,1,1.367078659
315,22,B,3,43,0.350517372,0.550486347,0.300480228,0.233806799,0.317165855,0.367022213,1,0.717056436
316,22,B,2,51,0.300476676,0.400478334,0.467091764,0.4334292,0.400578595,0.65064116,1,0.967315971
317,22,B,1,18,0.350578161,0.350119485,1.717113277,0.467221631,0.917179355,0.65048682,1,1.150338797
318,22,B,3,48,0.433440647,0.400119524,0.50046065,0.367133922,0.333768194,0.28376697,1,1.017219696
319,22,B,3,29,0.333777273,0.317112172,0.300538254,0.350434084,0.333963585,0.400493728,1,0.933791957
320,22,B,3,24,0.283771707,0.40073254,0.317167039,0.367086159,0.333654907,0.417156066,1,1.800669699
321,22,B,1,23,0.333827009,0.450424295,0.383808101,0.350698948,0.517132066,1.15048011,1,0.884076518
322,22,B,1,19,0.400371757,0.384075728,0.367149711,0.367051028,0.517215354,0.60050928,0,1.033831904
323,22,B,3,30,0.30047786,0.300404835,0.283998282,0.300349573,0.317150066,0.283736576,1,0.800514175
324,22,B,1,25,0.350490531,0.367939171,0.483805417,0.383724024,0.367184052,0.383821127,1,0.700624226
325,22,B,2,34,0.350683159,0.417371983,0.367148527,0.367125632,1.15023143,0.383888626,1,0.850422637
326,22,B,3,65,0.38382389,0.250479005,0.400528464,0.433987743,0.218105233,0.450186273,1,0.733489041
327,22,B,3,15,0.350455795,0.400447545,0.400244654,0.300467992,0.30047115,0.517124961,1,0.48339174
328,22,B,2,54,0.367382996,0.433818798,0.300379572,0.333814377,0.350521714,0.350647239,1,0.983799496
329,22,B,3,35,0.250666501,0.367533388,0.267142921,0.283915784,0.267226999,0.333819509,1,0.600517965
330,22,B,3,33,0.250490847,0.300489702,0.267156342,0.317033621,0.267069107,0.283839601,1,1.050755552
331,22,B,1,17,0.283828548,0.333863324,0.300491281,0.300176286,0.367283129,0.400447545,1,1.817425587
332,22,B,1,33,0.266985029,0.267397917,0.283822627,0.400460966,0.317164276,0.417087383,1,1.633558829
333,22,B,3,14,0.317203355,0.33372359,0.317141777,0.250529925,0.2838696,0.233987585,1,0.76739397
334,22,B,3,63,0.283916573,0.267108975,0.283828154,0.300619173,0.300413519,0.31750177,1,0.467440706
335,22,B,2,48,0.333860166,0.450451532,0.350565924,0.317042305,0.350491715,0.56749131,1,1.284022361
816,23,B,3,65,0.63374001,0.750520846,0.717395114,0.66733626,0.667185473,0.600424414,1,0.733769694
817,23,B,3,15,0.76694082,0.600200207,0.633809878,0.600460729,0.700679883,0.667119948,1,0.817141777
818,23,B,3,35,0.633760931,0.619699074,0.567175131,0.533728484,0.533865456,0.567025529,1,0.767125159
819,23,B,2,54,0.583752208,0.583745497,0.583461686,0.733770484,0.617399377,0.567106843,1,2.067151448
820,23,B,3,33,0.533760852,0.567106843,0.50046736,0.533798746,0.45046811,0.483741866,1,0.617136882
821,23,B,3,63,0.433878403,0.533857956,0.483865416,0.417182118,0.433773799,0.483838969,1,0.833825035
822,23,B,2,48,0.550470163,0.46696624,0.450502846,0.500442887,0.433786825,0.500454334,1,1.233726669
823,23,B,2,34,0.533372043,0.500105788,0.450476005,0.517100488,0.483766339,0.517173908,1,1.067093422
824,23,B,1,33,0.483827127,0.433811693,0.467235051,0.500509991,0.467177816,0.467179,1,0.783824206
825,23,B,3,14,0.450440084,0.417068041,0.417073567,0.417071988,0.417101198,0.417055015,1,0.683399398
826,23,B,1,17,0.417190802,0.417120935,0.433741037,0.434139319,0.450471268,0.450510346,1,0.950347323
827,23,B,1,25,0.433414595,0.400047289,0.383761128,0.434077741,0.4337138,0.400484649,1,0.617317274
828,23,B,3,16,0.40005992,0.483685814,0.450484294,0.467145448,0.40049886,0.450801657,1,0.600438229
829,23,B,1,26,0.467275314,0.483827917,0.433789983,0.500468544,0.51719996,0.483840153,1,1.08386589
830,23,B,2,57,0.484678165,0.400452281,0.45058495,0.467261893,0.383895731,0.450261666,1,1.217276301
831,23,B,2,62,0.450401796,0.399893344,0.467384654,0.383763497,0.450576661,0.450359954,0,0.9504314
832,23,B,1,30,0.500629594,0.483817259,0.483673577,0.48393252,0.467206236,0.533902955,1,0.900633068
833,23,B,3,39,0.46717821,0.433835772,0.467276103,0.550405822,0.450395875,0.433541303,1,0.917097646
834,23,B,3,20,0.500506044,0.500485518,0.383853495,0.417227512,0.46708308,0.450441269,1,0.733740484
835,23,B,2,63,0.450343376,0.433922612,0.467041634,0.433758405,0.433878008,0.467337286,1,1.567262761
836,23,B,3,40,0.483780944,0.433788404,0.434031953,0.450324429,0.533833482,0.417158434,1,0.733800088
837,23,B,3,60,0.467106369,0.450505215,0.433830246,0.517025884,0.617111619,0.583766813,1,0.717434587
838,23,B,1,32,0.517114304,0.533408753,0.500479597,0.65050182,0.717314195,0.650628134,1,1.033798746
839,23,B,3,55,0.483727261,0.467018739,0.467254788,0.467164395,0.46725242,0.467086633,1,1.383781654
840,23,B,2,52,0.583970098,0.550489899,0.550441347,0.467159263,0.467356233,0.667227709,1,0.716708679
841,23,B,3,48,0.450477189,0.450465742,0.41707712,0.467211762,0.417107909,0.450462189,1,0.750465584
842,23,B,1,19,0.40038873,0.450617318,0.450466137,0.500410914,0.500374599,0.433759589,1,0.933668012
843,23,B,3,43,0.417142645,0.400503202,0.384178358,0.41722317,0.400510307,0.417081067,1,0.683962283
844,23,B,3,30,0.43385235,0.4504614,0.450467321,0.517155355,0.483841338,0.583790496,1,0.900436098
845,23,B,1,18,0.400458597,0.433789983,0.400103735,0.483651867,0.400588858,0.483897389,1,1.117370957
846,23,B,3,29,0.450650475,0.417132777,0.43396998,0.400465308,0.467141895,0.450418769,1,0.983825548
847,23,B,1,23,0.401066481,0.433836956,0.43390485,0.417083041,0.417167908,0.383855074,1,0.800235891
848,23,B,2,53,0.383801786,0.383887047,0.400422282,0.400451492,0.400509517,0.467103606,1,1.583776681
849,23,B,3,28,0.500477228,0.417476587,0.467141106,0.433402753,0.417172645,0.36734076,1,0.717421956
850,23,B,2,51,0.400422282,0.4504614,0.41714975,0.467109527,0.450472452,0.567216183,1,0.950550214
851,23,B,3,24,0.417139487,0.417132382,0.400240706,0.417191197,0.483925415,0.433694064,1,0.983924231
852,23,B,2,43,0.467128869,0.450444032,0.383403108,0.450558109,0.417189618,0.450416401,1,0.550566082
853,23,B,3,9,0.417308037,0.41718646,0.417130408,0.467132816,0.4838741,0.500449597,0,0.850548556
854,23,B,3,8,0.400805565,0.517133645,0.500482755,0.466819006,0.417216854,0.467122948,1,0.650781289
855,23,B,1,2,0.600565727,0.450509557,0.417236986,0.433837351,0.36727563,0.517062989,1,1.100488755
856,23,B,3,1,0.38390481,0.41717975,0.383708235,0.417085804,0.367213262,0.400476755,1,0.750090196
857,23,B,3,10,0.433861824,0.450575477,0.433473015,0.400362283,0.40048307,0.383732313,1,0.667147579
858,23,B,2,37,0.400525701,0.450411269,0.733887324,0.500442887,0.483832259,0.5,1,0.867082212
859,23,B,1,3,0.450463373,0.500497754,0.483940809,0.500405388,0.500545517,0.417137908,1,1.683355583
860,23,B,3,4,0.617034647,0.550502925,0.383843627,0.400655567,0.36734747,0.333893323,1,0.700619489
861,23,B,1,16,0.583793654,0.434660363,0.450568372,0.400479123,0.400484649,0.400561227,1,1.617065041
862,23,B,3,3,0.433832614,0.433848008,0.483832653,0.40042465,0.383573237,0.4337438,1,1.017501139
863,23,B,2,42,0.516802862,0.40052057,0.383591,0.383986124,0.433821956,0.384001124,0,0.867130764
1152,24,A,3,9,0.917536191,0.617144382,0.733755484,0.700469886,0.63379172,0.550480426,1,0.950410874
1153,24,A,2,3,0.650495504,0.733960743,0.867024187,1.383745734,0.433840114,0.766809769,1,1.333777668
1154,24,A,3,4,0.583517738,0.700380283,0.617159382,0.600430729,0.483797522,0.517239433,1,1.200539754
1155,24,A,3,3,0.583851285,0.733734168,0.733747589,0.717124724,0.667177184,0.617128593,1,1.183541106
1156,24,A,1,43,0.883787181,0.700408309,0.700593437,0.717208802,1.167222183,0.900516622,1,1.217355641
1157,24,A,2,2,0.717128672,0.867197078,0.683797286,1.21714525,0.450525346,0.667218236,1,1.433839324
1158,24,A,2,16,0.733849035,0.851523934,0.650474584,0.600365204,0.683773997,0.600460334,1,1.500532096
1159,24,A,3,1,0.500422361,0.667264025,0.700453308,0.450463373,0.517117067,0.650132353,1,2.217243538
1160,24,A,3,8,0.483821996,0.750556372,0.833808457,0.700370809,0.61717675,0.583722208,1,1.183795707
1161,24,A,3,10,0.63384264,0.700060946,0.617237933,0.833788325,0.483852785,0.98374305,1,1.267047397
1162,24,A,1,42,0.633845798,0.783725919,1.100510859,0.983835022,0.66723442,0.700567385,1,1.950106932
1163,24,A,1,37,0.684079123,0.650556293,0.967109133,0.816774283,0.867150895,0.583725761,1,1.817176908
1164,24,A,3,65,0.500589332,0.650556293,0.667200473,0.700492386,0.633737247,0.60048086,1,1.450409295
1165,24,A,3,35,0.470138684,0.600535333,0.783844732,0.567049213,0.800437992,0.850409611,1,0.883814022
1166,24,A,1,54,0.467125711,0.517110356,0.683729787,0.71718275,0.533847298,0.617093462,0,2.167205605
1167,24,A,3,15,0.350447505,1.600474939,0.867295366,0.999214488,1.051027127,1.417362115,1,1.983812917
1168,24,A,1,48,0.633820535,0.83388306,0.800643252,0.783827364,1.083552079,0.550414901,1,2.400801617
1169,24,A,2,17,0.467106764,0.9501318,0.800523649,1.033497173,0.450538767,0.617348457,1,2.000628015
1170,24,A,2,25,0.533839798,0.833826614,0.833890955,0.733921665,0.68361571,0.650468663,0,2.916883308
1171,24,A,1,34,0.600315863,1.300575753,1.350475926,0.98369213,0.60060441,0.500439334,1,1.500467755
1172,24,A,3,14,0.366752613,0.984102649,0.850506715,0.767194631,0.567082765,0.533890718,1,1.384394275
1173,24,A,3,33,1.067105264,0.783815127,0.86707787,0.667101001,0.633843035,0.46712808,1,1.284158937
1174,24,A,2,33,0.46706966,0.533739142,0.550447663,0.517139171,0.467105975,0.617303853,1,1.367208526
1175,24,A,3,63,0.434142477,0.68382768,0.817088883,0.600461518,0.650612344,0.534354131,1,2.333882271
1176,24,A,1,63,0.583775102,0.700635278,0.88357679,0.933819983,0.650543267,0.650514057,1,2.067172763
1177,24,A,1,57,0.567218946,0.733799299,0.750383085,1.067083159,0.567247367,1.167182315,1,2.700646725
1178,24,A,3,60,0.600515991,0.783777233,0.91717896,0.717156698,0.900531622,0.433828272,1,1.050439374
1179,24,A,3,16,0.717180381,0.833822667,0.750443479,0.733781931,1.367127606,0.617539507,1,1.133891587
1180,24,A,3,40,0.45051903,0.733745616,0.600508491,0.567119869,0.783815127,0.667304682,1,1.367008397
1181,24,A,2,32,0.31714375,0.600619805,0.483909231,0.633796851,0.533839009,0.483829101,1,1.617111225
1182,24,A,3,55,0.500430256,0.484026861,0.650514057,0.88380968,1.300610095,0.600494675,1,1.350593555
1183,24,A,3,20,0.600482044,1.23399469,0.767076212,0.683793338,1.083506291,0.817245985,1,1.200521596
1184,24,A,2,30,1.017036147,0.567172763,0.650555898,0.500676172,0.567248551,0.500423545,1,1.267316603
1185,24,A,1,62,1.900594779,1.333981348,0.667237183,1.133774352,0.383867706,0.567074081,1,1.767174105
1186,24,A,3,39,0.383911521,0.850614476,0.450436532,0.467143079,0.450434163,0.450547451,1,1.167159026
1187,24,A,2,26,0.417120935,0.667100212,1.150608002,0.650498268,0.516967464,0.484138964,1,1.783750392
1188,24,A,2,19,0.633811062,1.033829535,1.133842245,0.466812296,0.550625292,1.017206276,1,2.000574332
1189,24,A,2,23,0.38380968,0.717381299,0.483782918,0.533742695,0.467128474,0.467217683,1,1.933450515
1190,24,A,1,53,0.417179355,0.417152513,0.433490778,0.467156105,0.550556609,1.600526254,1,1.217230117
1191,24,A,3,30,0.55048911,0.667114027,0.567083159,0.533731247,0.433801825,0.567243025,1,2.750213746
1192,24,A,3,24,0.384162174,1.033627828,0.900510702,0.583877732,0.817004805,0.850410795,1,1.783894863
1193,24,A,3,43,0.450576661,0.567196842,0.70041344,0.600440992,0.333830561,0.433790773,1,1.383819154
1194,24,A,1,51,0.817106646,0.634090531,1.000495781,0.983846469,1.466817032,0.633790536,1,1.933853535
1195,24,A,3,28,0.45048982,0.516967069,0.417135145,0.450347323,0.366808664,0.483845285,1,0.966146781
1196,24,A,2,18,0.466950451,0.483756471,0.417169092,0.700497123,0.517168382,0.450504031,1,2.117430166
1197,24,A,3,48,0.733831272,0.933477752,0.783865653,0.450502057,0.450502846,0.383787575,1,1.017188513
1198,24,A,1,52,0.500284206,0.483785286,0.700486465,1.06697974,0.367204973,0.483804233,1,1.783869205
1199,24,A,3,29,0.533848877,0.383798233,0.333800167,0.467127685,0.383930073,0.367145369,1,1.13380672
1056,25,B,2,52,0.567108027,0.433767878,0.367147737,0.850577766,0.383848364,0.450561661,1,2.333763063
1057,25,B,3,24,0.66710929,0.583784181,0.633865929,0.467137553,0.333675827,0.3671805,1,2.083896284
1058,25,B,1,19,0.450491794,0.350477505,0.500646173,0.417201065,0.46718571,0.433861824,1,2.200506202
1059,25,B,3,48,0.333829377,0.300538254,0.250655054,0.283882626,0.267113711,0.250520057,1,0.750259535
1060,25,B,3,28,0.38381797,0.417107119,0.31729059,0.250771894,0.267187921,0.250462031,1,0.850871445
1061,25,B,3,43,0.366854848,0.284175516,0.183278216,0.200317915,0.233468515,0.217446824,1,1.135031961
1062,25,B,2,51,0.167362707,0.233830482,0.200443045,0.617350826,0.28389881,3.367235367,0,2.000275127
1063,25,B,3,29,0.417169487,0.83390556,0.233769299,0.250329797,0.266957793,0.267084107,1,0.917157645
1064,25,B,3,30,0.300479439,0.30061641,0.266768717,0.2501498,0.283830917,0.233838377,1,1.084025361
1065,25,B,2,53,0.350424611,0.233983638,0.317398351,0.850498031,0.383849548,0.283714077,1,1.100713356
1066,25,B,1,18,0.300501149,0.300594305,0.683752286,0.717169724,0.417232644,0.317164276,1,0.950038644
1067,25,B,1,23,0.283809207,0.283652499,0.800465623,,0.700364494,0.350455795,0,4.733866798
1068,25,B,2,34,0.517153382,0.417197118,0.450359559,0.467178605,0.383840864,0.400406888,1,1.66721271
1069,25,B,1,25,0.383932836,0.467182158,0.550465426,0.417211328,0.367227078,0.350533162,1,1.06680448
1070,25,B,3,15,0.333841219,0.350470794,0.267234499,0.267170553,0.233824167,0.250440321,1,0.833903981
1071,25,B,3,33,0.217159461,0.234019163,0.23384193,0.233801272,0.250507425,0.200611989,1,0.950748368
1072,25,B,3,35,0.200392914,0.300423782,0.21705012,0.183812285,0.233860482,0.183745576,1,0.767424364
1073,25,B,1,33,0.217200118,0.333477673,1.134042768,0.383776523,0.433814062,0.467225973,1,1.200541333
1074,25,B,3,63,0.316836256,0.350076064,0.317229407,0.25052953,0.200480544,0.250482163,1,0.683808733
1075,25,B,1,17,0.216791178,0.467217289,0.750394533,0.317076252,0.29994379,0.300123787,1,1.184166753
1076,25,B,2,48,0.38364192,0.383826654,0.367152079,0.450466137,0.333800167,0.600446518,1,0.967229525
1077,25,B,2,54,0.400446361,0.350402901,0.617084383,0.350625923,0.417163171,0.367148132,1,2.250638081
1078,25,B,3,14,0.633829219,0.317184013,0.317191513,0.283823417,0.317124409,0.383854679,1,0.700537385
1079,25,B,3,65,0.333885429,0.333873587,0.41714304,0.333767405,0.233868771,0.200425677,1,0.783864074
1080,25,B,3,3,0.317341115,0.483795154,0.400749908,0.617040963,0.200490018,0.233791009,1,0.867068396
1081,25,B,2,42,0.517103646,0.417138303,0.450553372,0.41709212,0.500579069,0.750502689,1,1.084054571
1082,25,B,3,8,0.333828193,0.350458952,0.317132303,0.383491133,0.35052803,0.133849745,1,0.933911165
1083,25,B,3,4,0.183866363,0.300375625,0.400356362,0.317472955,0.183840706,0.300182997,1,0.700762381
1084,25,B,1,2,0.250791236,0.317349405,0.317232565,0.333835298,0.450600345,0.300483781,1,1.550478452
1085,25,B,2,43,0.450407322,0.483818838,0.417125277,0.417218433,0.400507149,0.316821256,1,1.650455637
1086,25,B,3,1,0.300311284,0.367110238,0.267176079,0.483713445,0.350540267,0.283818285,1,0.834069373
1087,25,B,1,3,0.450490215,0.56719921,0.467173474,0.617212275,0.51723588,0.500469334,1,0.683471634
1088,25,B,1,16,0.250723737,0.400472413,0.417260669,0.333794246,0.38400665,0.383367977,0,1.733860482
1089,25,B,3,10,0.350462505,0.500604726,0.333748852,0.383859416,0.367147342,0.300384704,1,0.68341045
1090,25,B,3,9,0.183852548,0.500512754,0.250569398,0.200464755,0.183762944,0.200835801,1,0.83410253
1091,25,B,2,37,0.400504386,0.517143908,0.983960941,0.400443203,0.400769644,1.133873429,1,9.000349731
1092,25,B,3,16,0.583743129,0.433775773,0.38375876,0.333872797,0.36720971,0.383823496,1,0.867330497
1093,25,B,1,32,0.416758573,0.334044505,0.367352207,0.467189263,0.433891034,0.983739892,1,1.267102659
1094,25,B,3,39,0.250597818,0.466811506,0.217151171,0.217308669,0.350443558,0.300256022,1,0.750498346
1095,25,B,3,20,0.383798233,0.334057926,0.233822983,0.283810785,0.250526372,0.333792667,1,1.017421403
1096,25,B,1,26,0.250674396,0.450493768,0.317391246,0.617137672,0.500582227,0.5671475,1,0.867392075
1097,25,B,2,57,0.367204578,0.533772694,0.417116988,0.417275669,0.383911521,0.450529293,1,0.717143277
1098,25,B,3,55,0.417307247,0.367307603,0.367129974,0.333849508,0.20051607,0.200502649,1,0.967222025
1099,25,B,2,63,0.233729432,0.250527951,0.283702235,0.367074712,0.500597226,0.317363615,1,6.31720296
1100,25,B,2,62,0.483820022,0.683836364,0.700720145,0.71720446,0.367126816,0.633547777,1,4.817276774
1101,25,B,1,30,0.417284748,0.467174263,0.633773562,0.550375822,0.333791483,0.433825509,1,4.317231775
1102,25,B,3,60,0.350476715,0.383731524,0.28380447,0.350391059,0.267185158,0.250714658,1,0.700236601
1103,25,B,3,40,0.366458144,0.317290195,0.400700567,0.300458518,0.217118014,0.333502936,1,1.56710408
