,Unnamed: 0,Sub,Version,Type,ID,RT1,RT2,RT3,RT4,RT5,RT6,Ans,AnsSpeed
193,3495,5,B,1,3,0.516524182,0.617080041,0.783822233,1.183689524,1.16725534,3.083837864,1,3.767181605
194,3635,5,B,2,42,0.650371954,1.03384414,0.833733853,0.717261696,0.850386322,1.317391641,1,4.417258696
195,3649,5,B,3,1,0.467210973,0.700561069,0.71702091,0.700505412,0.583843785,0.483776207,1,1.38380218
196,3665,5,B,2,43,0.650401953,0.667086791,0.717290906,0.767688833,0.600595332,1.483872521,1,1.867272472
197,3794,5,B,1,19,0.883840864,0.867214052,0.800526412,0.96722242,0.883896915,2.217088015,1,2.283782365
198,3919,5,B,3,24,0.600470202,0.750440321,0.833418858,0.883809285,0.783454739,0.850556056,1,2.033810193
199,3920,5,B,2,52,0.617093462,0.850749474,0.700456071,0.833827798,1.983848837,0.833731484,1,1.250379138
200,3945,5,B,3,28,0.633391069,0.683934652,0.86674906,0.817505718,0.750506241,2.850539083,1,1.333828982
201,4032,5,B,2,53,0.750368086,0.650550372,0.733561277,0.817128356,0.833857798,3.500627226,1,3.917670794
202,4047,5,B,3,30,0.750419795,0.817175723,0.683877811,0.833718853,0.650534977,1.683911363,1,1.917206986
203,4191,5,B,1,18,0.633526067,0.683880574,0.750117432,1.133822114,0.700530675,,1,3.067196052
204,4258,5,B,3,43,1.250580056,0.733783115,0.68377597,0.783420398,0.717401825,0.800408782,1,1.333702669
205,4268,5,B,3,48,0.683791759,0.767122001,0.800511017,0.617244249,0.967101238,1.017370088,1,1.08374905
206,4394,5,B,1,23,0.817359273,0.750158089,0.63379922,0.717018147,0.733445226,0.900588463,1,3.267334365
207,78,5,B,2,51,0.600177707,0.600437045,2.450412453,0.800374046,0.883964809,0.717094725,1,1.166908768
208,86,5,B,3,29,0.733741668,0.867211683,0.950230088,0.650546819,0.767099106,0.700510149,1,1.183857285
209,113,5,B,3,33,1.033799536,0.700557911,0.667159421,0.517214565,0.583728129,0.884018098,1,1.134071978
211,276,5,B,1,25,0.583858785,0.550527793,0.633737247,0.667288893,0.550504899,2.850475531,1,1.167114817
212,383,5,B,3,65,0.56677527,0.583829969,0.683768865,0.650482873,0.516774441,0.533496383,1,0.950515872
213,397,5,B,3,63,0.600500596,0.517131672,0.700546859,0.600459939,0.483774233,0.450413637,1,2.467452548
214,399,5,B,3,14,0.650511294,0.600496649,0.533858745,0.48383818,0.583956283,0.716731179,1,1.334055952
215,567,5,B,1,17,0.583826811,0.617383194,0.650447742,0.734196792,1.267211604,0.617421482,1,1.150624581
216,586,5,B,3,35,0.567271445,0.567254472,0.600534938,0.633745537,0.666865347,0.633803562,1,0.933503015
217,591,5,B,2,34,0.550698317,0.550443321,0.717195381,0.683810312,2.150781289,1.133992243,1,0.967091764
218,697,5,B,2,54,0.700475018,0.583690235,0.600515991,0.650496689,1.13384343,1.067128159,1,1.333988848
219,834,5,B,1,33,0.717214723,0.600453229,0.783607894,0.867111817,1.233824562,1.017190486,1,1.283726708
220,836,5,B,3,15,0.467373996,0.500410124,0.467114264,0.43383893,0.500620515,0.633863166,1,1.750737158
221,900,5,B,2,48,0.533867824,0.633522909,0.633833956,0.71717446,0.700654225,0.683900705,1,1.267187526
223,1025,5,B,1,30,0.817463087,0.717195381,0.683693077,1.95065087,0.882564702,1.934126293,1,2.650552346
225,1224,5,B,3,40,0.650482084,0.533422963,0.633937375,0.517220091,0.517133645,0.567083949,1,1.250619923
226,1226,5,B,3,55,0.583820496,0.600552701,0.667145606,0.716774994,0.60046665,0.883748497,1,1.233697853
228,1404,5,B,3,20,0.817145724,0.717118803,0.600439019,0.600664804,0.800595884,0.700470676,1,1.500481965
230,1482,5,B,3,16,0.533979532,0.533804272,1.200446597,0.683871495,0.53376401,0.567342102,1,1.133541856
231,1608,5,B,3,39,0.717104593,0.700529096,0.583850495,0.600470202,0.650500636,0.633764484,1,1.183752286
232,1624,5,B,2,57,0.517101277,0.549998855,0.650360507,0.750445453,0.667221788,1.550497004,1,3.033717432
233,1711,5,B,2,63,0.566933162,0.650813262,0.650493136,1.316782573,0.950530872,2.699853318,1,6.21719696
234,1805,5,B,1,26,0.533752563,0.567059081,0.567161316,1.117208328,0.800445097,1.717147619,1,2.933538935
237,1978,5,B,2,62,1.033784141,0.567244209,1.900073341,0.683918073,0.80052957,1.933957743,1,4.601064271
238,1985,5,B,1,32,0.667207578,0.583694182,0.700430808,1.03377072,0.983864232,1.517149434,1,2.683792944
242,2248,5,B,3,60,0.417177381,0.483452134,0.467205052,0.433810114,0.41712883,0.467107159,1,1.000575516
243,2354,6,A,3,63,0.583745892,0.550412137,0.450554556,0.466916504,0.467125711,0.55020451,1,2.833970296
244,2363,6,A,3,14,0.517132066,0.500148024,0.400508333,0.483701603,0.400604647,1.050585819,1,1.200570937
246,2514,6,A,1,34,0.484029229,0.417365273,0.600476123,0.500472492,0.600587832,1.267118843,1,5.117303063
247,2515,6,A,3,35,0.417170671,0.567066581,0.417077909,0.433468673,0.433973927,0.450803236,1,0.950395085
248,2660,6,A,1,48,0.584142595,0.500425519,0.600538885,1.017111935,0.583870626,1.000603937,1,3.000401835
249,2741,6,A,2,17,0.517141935,0.416725416,0.53369059,0.983926994,0.400535175,0.583713524,1,6.750377164
250,2755,6,A,3,65,0.683809128,0.400547017,0.417201855,0.400445571,0.383878758,0.383830206,1,1.500469334
252,2952,6,A,3,33,0.500476044,0.533794009,0.467170316,0.517141145,0.46727334,0.500490649,1,3.167213499
254,3007,6,A,3,15,0.450465742,0.450374954,0.467213736,0.416771204,0.400548201,0.517073646,1,1.150622607
255,3078,6,A,2,25,0.516772073,0.417199486,0.417168303,0.433855903,0.517250485,1.067055923,1,1.600162313
256,3081,6,A,2,33,0.867217999,0.500596437,0.500414466,0.46719992,1.650630107,0.783914205,1,2.433533803
258,3268,6,A,1,54,0.616873202,0.433812483,0.417053041,0.433484068,0.450564424,0.584298514,1,3.967262682
259,3276,6,A,3,28,0.500440124,0.434009848,0.417221591,0.400418729,0.450541135,0.383761128,1,1.417499086
260,3396,6,A,3,48,0.433723274,0.417150934,0.417293432,0.383756786,0.467085054,0.400387546,1,0.983809759
261,3481,6,A,1,53,0.383806522,0.416950017,0.350603029,0.400392677,0.43386814,0.60047415,1,3.717313011
264,3657,6,A,3,30,0.400485044,0.383825075,0.3337378,0.333872797,0.400572279,0.600598489,1,4.133908955
265,3666,6,A,2,18,0.517026279,0.500492623,0.500411309,0.467099264,0.650601292,,1,5.26732726
266,3806,6,A,3,29,0.500464597,0.300468781,0.450532846,0.40036702,0.350378033,0.333502936,1,5.233854956
267,3914,6,A,3,24,0.433861035,0.417166724,0.367510889,0.383826654,0.350522504,0.33366438,1,1.783896047
268,3922,6,A,2,19,0.400499649,0.367183263,0.366988661,0.367134711,0.900419519,1.883815601,1,8.967390575
269,3954,6,A,3,43,0.367174184,0.283481581,0.283831311,0.267176079,0.300575358,0.400463334,1,1.017147066
270,4040,6,A,2,23,0.350646054,0.350514609,0.383766655,0.333849903,0.333800562,1.167155079,1,2.03383664
271,4055,6,A,2,3,0.483718182,0.400503991,0.383378635,0.383787575,0.433868929,2.600403098,1,4.550348981
272,4181,6,A,3,10,0.383850337,0.367248788,0.333620565,0.500643804,0.400142024,0.350326323,1,1.767156737
273,4250,6,A,3,8,0.367185631,0.400142024,0.383799812,0.367118132,0.400503202,0.367189184,1,2.884024019
274,4270,6,A,3,9,0.334170029,0.317147303,0.350439611,0.333790299,0.350467636,0.517105225,1,1.800393783
275,4415,6,A,3,1,0.46719321,0.333802141,0.350526057,0.350541846,0.367109843,0.333533725,1,4.400554122
276,73,6,A,2,2,0.333911876,0.283735787,0.333797009,0.317097962,0.333825035,,1,4.117363457
277,87,6,A,1,42,0.350475531,0.300462071,0.30051378,0.33382543,0.33384793,1.000525385,1,1.850545398
278,108,6,A,2,16,0.583761286,0.483982256,0.683861232,0.600431519,0.600492702,0.73388535,1,3.600267706
279,264,6,A,1,43,0.733305886,0.583797207,0.617366615,0.733759431,0.733775615,1.033707564,1,3.000528149
281,377,6,A,3,4,0.767118843,0.383926915,0.550570424,0.517471929,0.450532451,0.400102551,1,2.683972151
282,391,6,A,3,3,0.383911126,0.500438545,0.550487531,0.383870074,0.417190013,0.417178566,1,1.150534188
283,402,6,A,3,40,0.533818088,0.367587466,0.417020279,0.533906507,0.517130093,0.633837509,1,2.100535727
284,556,6,A,2,32,0.600592963,0.467078738,0.46722242,1.633783036,0.467110317,1.88410178,1,1.283744076
285,588,6,A,3,16,0.750495583,0.483873311,0.48377976,0.450620476,0.433941559,0.482757804,1,1.484836452
